symbol,date,event,prior_regime,base_event,detector
TBBB,2024-08-22,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
TBBB,2025-08-12,BC:MARKUP,MARKUP,BC,contextual
TBBK,2024-03-04,SOW:UNKNOWN,UNKNOWN,SOW,contextual
TBBK,2025-07-08,BC:MARKDOWN,MARKDOWN,BC,contextual
TBBK,2025-08-22,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
TBBK,2025-08-22,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
TBCH,2025-05-08,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
TBCH,2025-10-20,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
TBCH,2025-11-10,BC:NONE,NONE,BC,contextual
TBCH,2025-11-10,BC:NONE,NONE,BC,contextual
TBF,2024-03-01,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
TBF,2024-08-30,BC:ACCUMULATION,ACCUMULATION,BC,contextual
TBFC,2025-10-08,BC:UNKNOWN,UNKNOWN,BC,contextual
TBFG,2024-04-04,SOW:UNKNOWN,UNKNOWN,SOW,contextual
TBG,2025-02-03,BC:UNKNOWN,UNKNOWN,BC,contextual
TBG,2025-02-28,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
TBH,2025-09-02,BC:UNKNOWN,UNKNOWN,BC,contextual
TBH,2025-10-06,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
TBI,2025-04-04,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
TBI,2025-05-06,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
TBIL,2024-06-04,SOW:UNKNOWN,UNKNOWN,SOW,contextual
TBIL,2025-08-29,BC:ACCUMULATION,ACCUMULATION,BC,contextual
TBJL,2024-06-26,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
TBJL,2025-06-12,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
TBLA,2025-11-11,BC:UNKNOWN,UNKNOWN,BC,contextual
TBLA,2025-11-11,BC:NONE,NONE,BC,contextual
TBLD,2024-03-28,SOW:UNKNOWN,UNKNOWN,SOW,contextual
TBLD,2024-06-04,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
TBLD,2025-07-17,BC:ACCUMULATION,ACCUMULATION,BC,contextual
TBLL,2024-05-15,SOS:UNKNOWN,UNKNOWN,SOS,contextual
TBLL,2025-04-07,BC:MARKUP,MARKUP,BC,contextual
TBLU,2025-05-15,BC:UNKNOWN,UNKNOWN,BC,contextual
TBLU,2025-09-11,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
TBMC,2025-12-09,BC:NONE,NONE,BC,contextual
TBMC,2025-12-09,BC:NONE,NONE,BC,contextual
TBN,2024-08-30,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
TBN,2024-11-20,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
TBN,2025-09-30,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
TBPH,2025-11-11,BC:UNKNOWN,UNKNOWN,BC,contextual
TBPH,2025-11-11,BC:NONE,NONE,BC,contextual
TBRG,2025-02-13,BC:UNKNOWN,UNKNOWN,BC,contextual
TBT,2024-05-01,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
TBT,2024-08-02,SOW:MARKUP,MARKUP,SOW,contextual
TBT,2025-03-04,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
TBT,2025-04-07,BC:ACCUMULATION,ACCUMULATION,BC,contextual
TC,2024-04-04,SOS:UNKNOWN,UNKNOWN,SOS,contextual
TC,2025-05-09,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
TCAF,2024-02-01,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
TCBI,2024-02-01,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
TCBI,2024-02-05,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
TCBI,2024-04-19,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
TCBI,2024-11-06,BC:MARKDOWN,MARKDOWN,BC,contextual
TCBI,2024-11-11,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
TCBK,2024-03-04,SOW:UNKNOWN,UNKNOWN,SOW,contextual
TCBK,2024-05-02,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
TCBK,2024-11-06,BC:ACCUMULATION,ACCUMULATION,BC,contextual
TCBS,2025-09-19,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
TCBS,2025-12-23,SOS:NONE,NONE,SOS,contextual
TCBX,2024-04-01,SOW:UNKNOWN,UNKNOWN,SOW,contextual
TCBX,2024-08-23,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
TCBX,2025-01-23,BC:ACCUMULATION,ACCUMULATION,BC,contextual
TCBX,2025-08-22,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
TCHI,2024-10-02,SOS:UNKNOWN,UNKNOWN,SOS,contextual
TCHI,2024-10-08,BC:MARKUP,MARKUP,BC,contextual
TCHP,2024-03-05,SOW:UNKNOWN,UNKNOWN,SOW,contextual
TCHP,2025-03-07,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
TCI,2025-12-15,BC:UNKNOWN,UNKNOWN,BC,contextual
TCI,2025-12-15,BC:NONE,NONE,BC,contextual
TCI,2025-12-19,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
TCI,2025-12-19,SOS:MARKUP,MARKUP,SOS,contextual
TCMD,2024-11-22,BC:UNKNOWN,UNKNOWN,BC,contextual
TCMD,2025-11-04,SOS:NONE,NONE,SOS,contextual
TCMD,2025-11-04,SOS:NONE,NONE,SOS,contextual
TCOM,2025-08-28,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
TCPB,2025-04-21,SOW:UNKNOWN,UNKNOWN,SOW,contextual
TCPC,2024-02-29,SOS:UNKNOWN,UNKNOWN,SOS,contextual
TCPC,2024-04-01,SOS:MARKUP,MARKUP,SOS,contextual
TCPC,2024-08-12,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
TCPC,2024-08-13,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
TCPC,2024-11-06,BC:ACCUMULATION,ACCUMULATION,BC,contextual
TCRT,2024-01-30,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
TCRT,2024-05-16,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
TCRT,2025-04-03,BC:ACCUMULATION,ACCUMULATION,BC,contextual
TCRX,2024-03-01,SOS:UNKNOWN,UNKNOWN,SOS,contextual
TCRX,2024-11-06,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
TCX,2024-05-30,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
TCX,2025-11-18,BC:MARKUP,MARKUP,BC,contextual
TCX,2025-11-18,BC:NONE,NONE,BC,contextual
TD,2025-12-04,BC:NONE,NONE,BC,contextual
TD,2025-12-04,BC:NONE,NONE,BC,contextual
TDC,2024-04-16,SOS:UNKNOWN,UNKNOWN,SOS,contextual
TDC,2025-04-04,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
TDC,2025-11-05,BC:ACCUMULATION,ACCUMULATION,BC,contextual
TDC,2025-11-05,BC:NONE,NONE,BC,contextual
TDEC,2025-09-15,BC:UNKNOWN,UNKNOWN,BC,contextual
TDG,2024-05-07,BC:UNKNOWN,UNKNOWN,BC,contextual
TDG,2024-09-03,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
TDI,2024-03-20,SOW:UNKNOWN,UNKNOWN,SOW,contextual
TDIC,2025-10-03,BC:UNKNOWN,UNKNOWN,BC,contextual
TDOC,2024-04-05,SOS:UNKNOWN,UNKNOWN,SOS,contextual
TDOC,2024-08-01,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
TDOC,2024-11-04,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
TDOC,2025-06-23,BC:ACCUMULATION,ACCUMULATION,BC,contextual
TDS,2024-05-03,SOW:UNKNOWN,UNKNOWN,SOW,contextual
TDS,2024-11-06,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
TDS,2025-07-09,BC:ACCUMULATION,ACCUMULATION,BC,contextual
TDTH,2025-01-30,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
TDTT,2024-08-05,BC:UNKNOWN,UNKNOWN,BC,contextual
TDTT,2024-08-23,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
TDUP,2025-08-04,BC:UNKNOWN,UNKNOWN,BC,contextual
TDUP,2025-09-04,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
TDVI,2024-03-01,BC:UNKNOWN,UNKNOWN,BC,contextual
TDVI,2024-03-01,SOW:UNKNOWN,UNKNOWN,SOW,contextual
TDVI,2024-06-11,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
TDW,2024-03-01,SOS:UNKNOWN,UNKNOWN,SOS,contextual
TDW,2025-11-11,BC:NONE,NONE,BC,contextual
TDW,2025-11-11,BC:NONE,NONE,BC,contextual
TDY,2024-03-15,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
TDY,2024-04-04,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
TDY,2025-01-22,BC:MARKDOWN,MARKDOWN,BC,contextual
TDY,2025-07-10,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
TE,2025-12-11,BC:UNKNOWN,UNKNOWN,BC,contextual
TE,2025-12-11,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
TEAM,2024-04-15,SOS:UNKNOWN,UNKNOWN,SOS,contextual
TEAM,2025-10-31,BC:ACCUMULATION,ACCUMULATION,BC,contextual
TEC,2025-10-08,BC:UNKNOWN,UNKNOWN,BC,contextual
TEC,2025-11-04,SOS:NONE,NONE,SOS,contextual
TEC,2025-11-04,SOS:NONE,NONE,SOS,contextual
TECK,2024-03-13,SOS:UNKNOWN,UNKNOWN,SOS,contextual
TECK,2025-06-26,BC:ACCUMULATION,ACCUMULATION,BC,contextual
TECS,2024-03-08,SOW:UNKNOWN,UNKNOWN,SOW,contextual
TECS,2024-10-31,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
TECS,2024-11-04,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
TECS,2025-11-20,BC:ACCUMULATION,ACCUMULATION,BC,contextual
TECS,2025-11-20,BC:NONE,NONE,BC,contextual
TECX,2024-09-25,BC:UNKNOWN,UNKNOWN,BC,contextual
TECX,2024-10-04,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
TEF,2024-04-11,SOW:UNKNOWN,UNKNOWN,SOW,contextual
TEF,2025-08-15,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
TEF,2025-08-21,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
TEKX,2025-10-22,BC:UNKNOWN,UNKNOWN,BC,contextual
TEL,2025-07-23,BC:ACCUMULATION,ACCUMULATION,BC,contextual
TEL,2025-09-24,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
TELA,2024-03-08,SOS:UNKNOWN,UNKNOWN,SOS,contextual
TELA,2025-06-04,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
TELO,2024-04-22,SOS:UNKNOWN,UNKNOWN,SOS,contextual
TELO,2024-11-19,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
TEM,2024-07-16,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
TEM,2025-09-11,BC:ACCUMULATION,ACCUMULATION,BC,contextual
TEM,2025-10-08,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
TEMX,2025-10-27,BC:UNKNOWN,UNKNOWN,BC,contextual
TEN,2024-09-11,SOS:UNKNOWN,UNKNOWN,SOS,contextual
TEN,2025-06-18,BC:ACCUMULATION,ACCUMULATION,BC,contextual
TENB,2024-03-05,SOS:UNKNOWN,UNKNOWN,SOS,contextual
TENB,2025-01-16,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
TENB,2025-10-29,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
TENX,2024-06-21,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
TENX,2024-10-22,BC:ACCUMULATION,ACCUMULATION,BC,contextual
TENX,2024-12-03,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
TEO,2024-11-07,SOS:UNKNOWN,UNKNOWN,SOS,contextual
TEO,2025-10-27,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
TER,2025-10-29,BC:ACCUMULATION,ACCUMULATION,BC,contextual
TER,2025-11-05,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
TER,2025-11-05,SOS:MARKUP,MARKUP,SOS,contextual
TERN,2024-07-12,SOS:UNKNOWN,UNKNOWN,SOS,contextual
TERN,2025-04-07,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
TERN,2025-10-22,BC:ACCUMULATION,ACCUMULATION,BC,contextual
TEVA,2024-02-08,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
TEVA,2025-11-05,BC:ACCUMULATION,ACCUMULATION,BC,contextual
TEVA,2025-11-05,BC:NONE,NONE,BC,contextual
TEX,2024-02-20,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
TEX,2024-10-08,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
TEX,2025-07-31,BC:MARKDOWN,MARKDOWN,BC,contextual
TFC,2024-11-06,BC:UNKNOWN,UNKNOWN,BC,contextual
TFC,2025-12-10,SOS:NONE,NONE,SOS,contextual
TFC,2025-12-10,SOS:NONE,NONE,SOS,contextual
TFI,2024-03-14,SOS:UNKNOWN,UNKNOWN,SOS,contextual
TFI,2025-09-08,BC:ACCUMULATION,ACCUMULATION,BC,contextual
TFII,2024-04-09,SOS:UNKNOWN,UNKNOWN,SOS,contextual
TFII,2025-03-31,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
TFII,2025-10-16,BC:ACCUMULATION,ACCUMULATION,BC,contextual
TFIN,2024-04-18,SOS:UNKNOWN,UNKNOWN,SOS,contextual
TFIN,2025-04-17,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
TFIN,2025-04-21,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
TFIN,2025-10-20,BC:ACCUMULATION,ACCUMULATION,BC,contextual
TFJL,2024-03-13,SOS:UNKNOWN,UNKNOWN,SOS,contextual
TFJL,2024-04-01,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
TFJL,2025-06-30,BC:MARKDOWN,MARKDOWN,BC,contextual
TFLO,2024-03-14,SOS:UNKNOWN,UNKNOWN,SOS,contextual
TFLO,2024-04-01,SOW:MARKUP,MARKUP,SOW,contextual
TFLO,2024-12-03,BC:MARKDOWN,MARKDOWN,BC,contextual
TFPM,2025-10-14,BC:UNKNOWN,UNKNOWN,BC,contextual
TFPM,2025-12-15,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
TFPM,2025-12-15,SOS:NONE,NONE,SOS,contextual
TFPN,2024-02-27,SOS:UNKNOWN,UNKNOWN,SOS,contextual
TFPN,2024-03-25,SOS:MARKUP,MARKUP,SOS,contextual
TFPN,2025-08-13,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
TFSL,2024-03-20,SOW:UNKNOWN,UNKNOWN,SOW,contextual
TFSL,2024-03-20,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
TFSL,2025-11-21,BC:ACCUMULATION,ACCUMULATION,BC,contextual
TFSL,2025-11-21,BC:NONE,NONE,BC,contextual
TG,2024-03-15,BC:UNKNOWN,UNKNOWN,BC,contextual
TG,2024-03-15,SOW:UNKNOWN,UNKNOWN,SOW,contextual
TG,2024-03-26,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
TGB,2025-11-26,BC:UNKNOWN,UNKNOWN,BC,contextual
TGB,2025-11-26,BC:NONE,NONE,BC,contextual
TGEN,2025-10-15,BC:UNKNOWN,UNKNOWN,BC,contextual
TGL,2024-02-27,SOS:UNKNOWN,UNKNOWN,SOS,contextual
TGL,2024-03-01,SOS:MARKUP,MARKUP,SOS,contextual
TGL,2025-08-18,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
TGLS,2024-09-12,BC:UNKNOWN,UNKNOWN,BC,contextual
TGNA,2024-02-29,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
TGNA,2024-03-11,SOW:MARKDOWN,MARKDOWN,SOW,contextual
TGNA,2024-05-08,BC:MARKDOWN,MARKDOWN,BC,contextual
TGNA,2024-07-16,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
TGNA,2025-08-08,SPRING:MARKUP,MARKUP,SPRING,contextual
TGRW,2024-01-29,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
TGRW,2025-04-08,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
TGS,2024-02-27,SOW:UNKNOWN,UNKNOWN,SOW,contextual
TGS,2024-04-03,SOW:MARKDOWN,MARKDOWN,SOW,contextual
TGS,2024-05-30,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
TGS,2025-01-02,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
TGS,2025-07-29,BC:ACCUMULATION,ACCUMULATION,BC,contextual
TGT,2025-04-04,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
TGT,2025-04-08,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
TGTX,2025-03-03,BC:UNKNOWN,UNKNOWN,BC,contextual
TGTX,2025-03-14,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
TH,2024-03-25,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
TH,2024-11-12,BC:MARKUP,MARKUP,BC,contextual
THAR,2024-04-05,SOW:UNKNOWN,UNKNOWN,SOW,contextual
THAR,2025-03-04,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
THAR,2025-08-20,BC:ACCUMULATION,ACCUMULATION,BC,contextual
THAR,2025-08-25,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
THC,2024-04-30,BC:UNKNOWN,UNKNOWN,BC,contextual
THC,2024-06-10,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
THCH,2024-04-03,SOS:UNKNOWN,UNKNOWN,SOS,contextual
THCH,2024-09-23,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
THCH,2024-09-24,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
THCH,2024-11-20,BC:ACCUMULATION,ACCUMULATION,BC,contextual
THD,2024-09-09,BC:ACCUMULATION,ACCUMULATION,BC,contextual
THD,2024-09-18,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
THD,2025-02-25,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
THD,2025-03-04,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
THFF,2024-11-06,BC:UNKNOWN,UNKNOWN,BC,contextual
THFF,2025-02-07,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
THG,2025-02-06,BC:UNKNOWN,UNKNOWN,BC,contextual
THG,2025-06-09,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
THM,2025-10-14,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
THM,2025-12-11,BC:NONE,NONE,BC,contextual
THM,2025-12-11,BC:NONE,NONE,BC,contextual
THMZ,2025-06-23,BC:UNKNOWN,UNKNOWN,BC,contextual
THMZ,2025-07-31,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
THO,2024-05-29,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
THO,2025-03-05,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
THO,2025-08-13,BC:MARKDOWN,MARKDOWN,BC,contextual
THR,2024-02-07,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
THR,2025-02-06,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
THR,2025-11-06,BC:NONE,NONE,BC,contextual
THR,2025-11-06,BC:NONE,NONE,BC,contextual
THR,2025-12-04,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
THR,2025-12-04,SOS:NONE,NONE,SOS,contextual
THRM,2024-04-30,SOS:UNKNOWN,UNKNOWN,SOS,contextual
THRM,2025-04-07,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
THRM,2025-07-24,BC:MARKDOWN,MARKDOWN,BC,contextual
THRY,2024-02-27,SOS:UNKNOWN,UNKNOWN,SOS,contextual
THRY,2024-04-22,SOS:MARKUP,MARKUP,SOS,contextual
THRY,2025-07-30,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
THS,2024-04-29,SOS:UNKNOWN,UNKNOWN,SOS,contextual
THS,2025-05-06,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
THS,2025-09-29,BC:MARKDOWN,MARKDOWN,BC,contextual
THTA,2024-04-16,SOS:UNKNOWN,UNKNOWN,SOS,contextual
THTA,2025-04-04,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
THTA,2025-04-07,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
THTA,2025-11-14,BC:NONE,NONE,BC,contextual
THTA,2025-11-14,BC:NONE,NONE,BC,contextual
THY,2024-05-01,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
THY,2024-12-10,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
TIC,2025-09-18,BC:UNKNOWN,UNKNOWN,BC,contextual
TIER,2025-11-07,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
TIER,2025-11-07,BC:NONE,NONE,BC,contextual
TIGO,2025-12-15,BC:UNKNOWN,UNKNOWN,BC,contextual
TIGO,2025-12-15,BC:NONE,NONE,BC,contextual
TIGR,2025-08-22,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
TIL,2024-09-11,SOS:UNKNOWN,UNKNOWN,SOS,contextual
TIL,2025-05-22,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
TILE,2024-11-01,BC:UNKNOWN,UNKNOWN,BC,contextual
TILL,2025-07-28,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
TIMB,2025-06-26,BC:UNKNOWN,UNKNOWN,BC,contextual
TIMB,2025-10-07,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
TIME,2024-02-07,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
TIME,2024-11-19,BC:ACCUMULATION,ACCUMULATION,BC,contextual
TIME,2025-04-07,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
TINT,2024-04-09,SOS:UNKNOWN,UNKNOWN,SOS,contextual
TINT,2025-04-02,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
TINT,2025-09-12,BC:MARKDOWN,MARKDOWN,BC,contextual
TINY,2025-09-25,BC:ACCUMULATION,ACCUMULATION,BC,contextual
TIP,2024-04-10,SOW:UNKNOWN,UNKNOWN,SOW,contextual
TIPT,2025-09-12,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
TIPX,2024-08-05,BC:UNKNOWN,UNKNOWN,BC,contextual
TIPX,2024-08-23,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
TIPZ,2025-08-18,BC:UNKNOWN,UNKNOWN,BC,contextual
TIRX,2024-04-18,SOW:UNKNOWN,UNKNOWN,SOW,contextual
TIRX,2024-05-15,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
TIRX,2025-09-10,BC:ACCUMULATION,ACCUMULATION,BC,contextual
TISI,2024-03-05,SOW:UNKNOWN,UNKNOWN,SOW,contextual
TISI,2024-08-27,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
TISI,2024-10-03,BC:ACCUMULATION,ACCUMULATION,BC,contextual
TITN,2024-03-19,SOS:UNKNOWN,UNKNOWN,SOS,contextual
TITN,2024-08-15,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
TITN,2025-11-25,BC:NONE,NONE,BC,contextual
TITN,2025-11-25,BC:NONE,NONE,BC,contextual
TIVC,2024-02-29,SOW:UNKNOWN,UNKNOWN,SOW,contextual
TIVC,2024-05-08,SOW:MARKDOWN,MARKDOWN,SOW,contextual
TIVC,2025-03-07,SOS:MARKDOWN,MARKDOWN,SOS,contextual
TIVC,2025-11-18,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
TIVC,2025-11-18,SPRING:NONE,NONE,SPRING,contextual
TIVC,2025-12-11,BC:NONE,NONE,BC,contextual
TIVC,2025-12-11,BC:NONE,NONE,BC,contextual
TJAN,2025-11-14,BC:UNKNOWN,UNKNOWN,BC,contextual
TJAN,2025-11-14,BC:NONE,NONE,BC,contextual
TJAN,2025-12-19,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
TJAN,2025-12-19,SOS:NONE,NONE,SOS,contextual
TJUL,2025-07-01,BC:UNKNOWN,UNKNOWN,BC,contextual
TJUL,2025-08-08,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
TJX,2025-04-09,BC:UNKNOWN,UNKNOWN,BC,contextual
TJX,2025-08-06,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
TK,2025-11-18,BC:ACCUMULATION,ACCUMULATION,BC,contextual
TK,2025-11-18,BC:NONE,NONE,BC,contextual
TKC,2024-02-21,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
TKC,2024-03-21,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
TKC,2024-04-05,BC:MARKDOWN,MARKDOWN,BC,contextual
TKC,2024-05-16,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
TKLF,2025-01-27,BC:UNKNOWN,UNKNOWN,BC,contextual
TKNO,2024-02-27,SOW:UNKNOWN,UNKNOWN,SOW,contextual
TKNO,2024-04-01,SOW:MARKDOWN,MARKDOWN,SOW,contextual
TKNO,2024-10-18,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
TKNO,2025-04-09,SPRING:MARKUP,MARKUP,SPRING,contextual
TKNO,2025-09-24,BC:ACCUMULATION,ACCUMULATION,BC,contextual
TKO,2024-03-20,SOW:UNKNOWN,UNKNOWN,SOW,contextual
TKO,2024-12-05,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
TKO,2025-12-10,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
TKO,2025-12-10,BC:NONE,NONE,BC,contextual
TKR,2024-04-30,SOS:UNKNOWN,UNKNOWN,SOS,contextual
TKR,2025-04-02,SOW:MARKUP,MARKUP,SOW,contextual
TKR,2025-12-10,BC:NONE,NONE,BC,contextual
TKR,2025-12-10,BC:NONE,NONE,BC,contextual
TLF,2025-01-29,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
TLF,2025-02-25,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
TLK,2024-03-25,SOS:UNKNOWN,UNKNOWN,SOS,contextual
TLK,2024-12-18,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
TLK,2025-02-03,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
TLK,2025-10-23,BC:ACCUMULATION,ACCUMULATION,BC,contextual
TLN,2025-07-18,BC:UNKNOWN,UNKNOWN,BC,contextual
TLN,2025-08-01,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
TLPH,2024-05-15,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
TLPH,2024-10-17,BC:MARKUP,MARKUP,BC,contextual
TLRY,2024-03-18,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
TLRY,2024-10-10,SPRING:MARKUP,MARKUP,SPRING,contextual
TLRY,2024-11-06,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
TLRY,2025-09-29,BC:MARKDOWN,MARKDOWN,BC,contextual
